"","period","type","distribution","g1,g2","p,q","BIC","pvalue"
"221","daily","eGARCH","norm","1,1","1,0","-2.83989383558905",0.0263192515235153
"222","daily","eGARCH","norm","1,1","1,1","-2.84490360502839",1.38982714226188e-10
"223","daily","eGARCH","norm","1,1","1,2","-2.84169013386451",4.08000300211597e-11
"224","daily","eGARCH","norm","1,1","1,3","-2.83848233401598",1.0378364834196e-12
"225","daily","eGARCH","norm","1,1","1,4","-2.83630424669615",1.55320201145059e-12
"226","daily","eGARCH","norm","1,1","2,0","-2.83974012159981",0.0478184272317957
"227","daily","eGARCH","norm","1,1","2,1","-2.84168345827422",1.6618928455614e-11
"228","daily","eGARCH","norm","1,1","2,2","-2.84050755907352",1.28341781646668e-13
"229","daily","eGARCH","norm","1,1","2,3","-2.83779137636428",1.15463194561016e-14
"230","daily","eGARCH","norm","1,1","2,4","-2.83572320374435",1.67220898372733e-06
"231","daily","eGARCH","norm","1,1","3,0","-2.83936581413213",4.02201209197539e-05
"232","daily","eGARCH","norm","1,1","3,1","-2.83701623413628",6.46076242615257e-05
"233","daily","eGARCH","norm","1,1","3,2","-2.83784146945008",6.88338275267597e-15
"234","daily","eGARCH","norm","1,1","3,3","-2.83482889216394",6.66133814775094e-15
"235","daily","eGARCH","norm","1,1","3,4","-2.83687064594952",7.52731210695856e-14
"236","daily","eGARCH","norm","1,1","4,0","-2.83579050187422",1.49641174866932e-05
"237","daily","eGARCH","norm","1,1","4,1","-2.83398344482907",1.57552469959299e-06
"238","daily","eGARCH","norm","1,1","4,2","-2.82973545694125",0.000144518490624801
"239","daily","eGARCH","norm","1,1","4,3","-2.83681911519622",8.88178419700125e-16
"240","daily","eGARCH","norm","1,2","0,0","-2.82724472426681",0.00046192983080906
"241","daily","eGARCH","norm","1,2","0,1","-2.83824653776251",0.0169964953121677
"242","daily","eGARCH","norm","1,2","0,2","-2.83770217322462",0.000268152395064503
"243","daily","eGARCH","norm","1,2","0,3","-2.83800391641269",5.5543347698972e-11
"244","daily","eGARCH","norm","1,2","0,4","-2.83450747059682",9.46842604321319e-12
"245","daily","eGARCH","norm","1,2","1,0","-2.83669812666848",0.0275307504481924
"246","daily","eGARCH","norm","1,2","1,1","-2.84169769333174",1.63440372347168e-10
"247","daily","eGARCH","norm","1,2","1,2","-2.83836738969618",4.52906601111636e-11
"248","daily","eGARCH","norm","1,2","1,3","-2.83590126135811",1.88423754376998e-09
"249","daily","eGARCH","norm","1,2","1,4","-2.83300485312806",1.02295949488962e-12
"250","daily","eGARCH","norm","1,2","2,0","-2.8364171149887",0.05054297716279
"251","daily","eGARCH","norm","1,2","2,1","-2.83836254521555",4.57957005650655e-11
"252","daily","eGARCH","norm","1,2","2,2","-2.83722882430351",5.6843418860808e-14
"253","daily","eGARCH","norm","1,2","2,3","-2.83448869086045",9.10382880192628e-15
"254","daily","eGARCH","norm","1,2","2,4","-2.83144161559315",1.81060345494366e-07
"255","daily","eGARCH","norm","1,2","3,0","-2.83604282030671",4.42679124065259e-05
"256","daily","eGARCH","norm","1,2","3,1","-2.83368657699784",5.94376474544189e-05
"257","daily","eGARCH","norm","1,2","3,2","-2.83454044705759",5.88418203051333e-15
"258","daily","eGARCH","norm","1,2","3,3","-2.83151196392876",4.44089209850063e-16
"259","daily","eGARCH","norm","1,2","3,4","-2.83351837812385",1.33226762955019e-14
"260","daily","eGARCH","norm","1,2","4,0","-2.8324265776717",2.72214700625106e-06
"261","daily","eGARCH","norm","1,2","4,1","-2.83067650404161",6.1878749202382e-07
"262","daily","eGARCH","norm","1,2","4,2","-2.8314312451602",7.7715611723761e-15
"263","daily","eGARCH","norm","1,2","4,3","-2.83354135971602",7.07212066686225e-14
"264","daily","eGARCH","norm","1,3","0,0","-2.83159051688059",0.00046192983080906
"265","daily","eGARCH","norm","1,3","0,1","-2.84257442786965",0.00420980283107186
"266","daily","eGARCH","norm","1,3","0,2","-2.84083823823997",0.00991133609561423
"267","daily","eGARCH","norm","1,3","0,3","-2.8378836813553",7.21078312466705e-05
"268","daily","eGARCH","norm","1,3","0,4","-2.83497802592982",0.000150456704617219
"269","daily","eGARCH","norm","1,3","1,0","-2.84111565906553",0.0199339862495226
"270","daily","eGARCH","norm","1,3","1,1","-2.8404663003827",0.00130007129550502
"271","daily","eGARCH","norm","1,3","1,2","-2.83752604476981",0.00529976413454725
"272","daily","eGARCH","norm","1,3","1,3","-2.83676391799574",1.84055995962051e-05
"273","daily","eGARCH","norm","1,3","1,4","-2.83338481526066",3.222262461966e-06
"274","daily","eGARCH","norm","1,3","2,0","-2.84054370921307",0.0455462538015252
